Date,Open,High,Low,Close,Volume,ticker
2025-03-31 00:00:00-04:00,188.19000244140625,191.3300018310547,184.3999938964844,190.2599945068359,63547600,AMZN
2025-04-01 00:00:00-04:00,187.86000061035156,193.92999267578125,187.1999969482422,192.1699981689453,41267300,AMZN
2025-04-02 00:00:00-04:00,187.66000366210935,198.33999633789065,187.66000366210935,196.0099945068359,53679200,AMZN
2025-04-03 00:00:00-04:00,183.0,184.1300048828125,176.9199981689453,178.41000366210938,95553600,AMZN
2025-04-04 00:00:00-04:00,167.14999389648438,178.13999938964844,166.0,171.0,123159400,AMZN
2025-04-07 00:00:00-04:00,162.0,183.41000366210935,161.3800048828125,175.25999450683594,109327100,AMZN
2025-04-08 00:00:00-04:00,185.22999572753903,185.8999938964844,168.57000732421875,170.66000366210938,87710400,AMZN
2025-04-09 00:00:00-04:00,172.1199951171875,192.6499938964844,169.92999267578125,191.1000061035156,116804300,AMZN
2025-04-10 00:00:00-04:00,185.44000244140625,186.8699951171875,175.85000610351562,181.22000122070312,68302000,AMZN
2025-04-11 00:00:00-04:00,179.92999267578125,185.86000061035156,178.0,184.8699951171875,50594300,AMZN
2025-04-14 00:00:00-04:00,186.83999633789065,187.44000244140625,179.22999572753906,182.1199951171875,48002500,AMZN
2025-03-03 00:00:00-05:00,45.92020966132932,46.665506305526165,44.93642021382334,45.274288177490234,46946000,BAC
2025-03-04 00:00:00-05:00,44.44949141435704,44.55880219538621,41.76642273652905,42.40240859985352,78278100,BAC
2025-03-05 00:00:00-05:00,42.38253853799572,42.462034877736166,41.44843095831517,42.02479553222656,52588900,BAC
2025-03-06 00:00:00-05:00,41.32918275933454,41.627300654276766,40.70313252641358,41.19999694824219,58103500,BAC
2025-03-07 00:00:00-05:00,41.310001373291016,41.72999954223633,40.61000061035156,41.400001525878906,50651400,BAC
2025-03-10 00:00:00-04:00,40.400001525878906,40.619998931884766,39.18000030517578,39.83000183105469,77498400,BAC
2025-03-11 00:00:00-04:00,39.70000076293945,40.65999984741211,39.27000045776367,39.61000061035156,50608400,BAC
2025-03-12 00:00:00-04:00,40.310001373291016,40.5,39.20000076293945,39.90999984741211,42290700,BAC
2025-03-13 00:00:00-04:00,39.970001220703125,40.189998626708984,39.33000183105469,39.66999816894531,37766100,BAC
2025-03-14 00:00:00-04:00,40.2599983215332,41.02000045776367,40.16999816894531,40.88999938964844,35979900,BAC
2025-03-17 00:00:00-04:00,40.91999816894531,41.77000045776367,40.59000015258789,41.439998626708984,37242800,BAC
2025-03-18 00:00:00-04:00,41.720001220703125,41.83000183105469,41.290000915527344,41.650001525878906,37644500,BAC
2025-03-19 00:00:00-04:00,41.720001220703125,42.70000076293945,41.29999923706055,42.209999084472656,42471100,BAC
2025-03-20 00:00:00-04:00,41.7599983215332,42.720001220703125,41.650001525878906,42.47999954223633,41018100,BAC
2025-03-21 00:00:00-04:00,42.15999984741211,42.65999984741211,41.88999938964844,42.470001220703125,65011000,BAC
2025-03-24 00:00:00-04:00,42.93000030517578,43.150001525878906,42.75,43.06999969482422,30646100,BAC
2025-03-25 00:00:00-04:00,43.349998474121094,43.529998779296875,43.040000915527344,43.279998779296875,25445300,BAC
2025-03-26 00:00:00-04:00,43.459999084472656,43.720001220703125,42.72999954223633,42.81999969482422,30012100,BAC
2025-03-27 00:00:00-04:00,42.81999969482422,43.09000015258789,42.52000045776367,42.560001373291016,25619200,BAC
2025-03-28 00:00:00-04:00,42.439998626708984,42.619998931884766,40.9900016784668,41.25,34253000,BAC
2025-03-31 00:00:00-04:00,40.779998779296875,41.900001525878906,40.599998474121094,41.72999954223633,36390000,BAC
2025-04-01 00:00:00-04:00,41.31999969482422,41.70000076293945,40.970001220703125,41.4900016784668,25578500,BAC
2025-04-02 00:00:00-04:00,40.880001068115234,41.970001220703125,40.81999969482422,41.849998474121094,28216100,BAC
2025-04-03 00:00:00-04:00,38.630001068115234,38.84000015258789,37.02000045776367,37.220001220703125,115497900,BAC
2025-04-04 00:00:00-04:00,35.290000915527344,35.790000915527344,33.66999816894531,34.38999938964844,107761200,BAC
2025-04-07 00:00:00-04:00,34.970001220703125,36.630001068115234,33.540000915527344,35.58000183105469,137329100,BAC
2025-04-08 00:00:00-04:00,36.86000061035156,37.33000183105469,34.33000183105469,35.029998779296875,79116300,BAC
2025-04-09 00:00:00-04:00,34.04999923706055,37.849998474121094,33.06999969482422,37.150001525878906,161173500,BAC
2025-04-10 00:00:00-04:00,36.31999969482422,36.400001525878906,34.630001068115234,35.849998474121094,90451800,BAC
2025-04-11 00:00:00-04:00,35.20000076293945,36.22999954223633,34.810001373291016,35.95000076293945,63671900,BAC
2025-04-14 00:00:00-04:00,36.4900016784668,36.9900016784668,36.27000045776367,36.66999816894531,46830600,BAC
2025-03-03 00:00:00-05:00,25.0,25.040000915527344,22.520000457763672,22.739999771118164,141348700,INTC
2025-03-04 00:00:00-05:00,22.540000915527344,22.6299991607666,20.760000228881836,21.329999923706055,152182200,INTC
2025-03-05 00:00:00-05:00,21.329999923706055,21.36000061035156,20.18000030517578,20.809999465942383,127219300,INTC
2025-03-06 00:00:00-05:00,20.260000228881836,21.1299991607666,20.0,20.75,96466400,INTC
2025-03-07 00:00:00-05:00,20.270000457763672,21.200000762939453,20.11000061035156,20.63999938964844,81099600,INTC
2025-03-10 00:00:00-04:00,20.239999771118164,20.510000228881836,19.649999618530273,19.93000030517578,82760600,INTC
2025-03-11 00:00:00-04:00,19.969999313354492,20.059999465942383,19.290000915527344,19.780000686645508,80789000,INTC
2025-03-12 00:00:00-04:00,20.790000915527344,21.170000076293945,20.209999084472656,20.68000030517578,128671100,INTC
2025-03-13 00:00:00-04:00,23.5,24.530000686645508,23.1299991607666,23.700000762939453,243261000,INTC
2025-03-14 00:00:00-04:00,23.68000030517578,24.3700008392334,23.520000457763672,24.049999237060547,116901600,INTC
2025-03-17 00:00:00-04:00,24.420000076293945,26.149999618530273,24.3700008392334,25.690000534057617,160723600,INTC
2025-03-18 00:00:00-04:00,25.549999237060547,26.40999984741211,25.38999938964844,25.920000076293945,132488800,INTC
2025-03-19 00:00:00-04:00,24.899999618530273,25.229999542236328,24.030000686645508,24.1200008392334,135491400,INTC
2025-03-20 00:00:00-04:00,23.770000457763672,24.309999465942383,23.729999542236328,23.959999084472656,68937600,INTC
2025-03-21 00:00:00-04:00,23.600000381469727,24.700000762939453,23.489999771118164,24.260000228881836,94110700,INTC
2025-03-24 00:00:00-04:00,24.719999313354492,24.989999771118164,24.1299991607666,24.219999313354492,69169000,INTC
2025-03-25 00:00:00-04:00,24.18000030517578,24.75,24.11000061035156,24.200000762939453,51743300,INTC
2025-03-26 00:00:00-04:00,24.25,24.420000076293945,23.25,23.420000076293945,59496700,INTC
2025-03-27 00:00:00-04:00,23.290000915527344,23.760000228881836,22.86000061035156,23.6200008392334,57720600,INTC
2025-03-28 00:00:00-04:00,23.350000381469727,23.579999923706055,22.559999465942383,22.709999084472656,58365300,INTC
2025-03-31 00:00:00-04:00,22.3799991607666,22.75,21.75,22.709999084472656,65832000,INTC
2025-04-01 00:00:00-04:00,22.559999465942383,22.6200008392334,21.65999984741211,22.049999237060547,64060400,INTC
2025-04-02 00:00:00-04:00,21.88999938964844,22.3799991607666,21.700000762939453,21.979999542236328,58878800,INTC
2025-04-03 00:00:00-04:00,21.399999618530273,23.899999618530273,20.86000061035156,22.43000030517578,242972100,INTC
2025-04-04 00:00:00-04:00,21.700000762939453,22.200000762939453,19.700000762939453,19.850000381469727,175014700,INTC
2025-04-07 00:00:00-04:00,19.13999938964844,20.670000076293945,18.559999465942383,19.56999969482422,142491200,INTC
2025-04-08 00:00:00-04:00,20.059999465942383,20.38999938964844,17.670000076293945,18.1299991607666,163982700,INTC
2025-04-09 00:00:00-04:00,18.06999969482422,21.729999542236328,17.979999542236328,21.530000686645508,224183500,INTC
2025-04-10 00:00:00-04:00,20.68000030517578,20.81999969482422,19.15999984741211,19.8799991607666,129064900,INTC
2025-04-11 00:00:00-04:00,19.25,19.799999237060547,18.18000030517578,19.739999771118164,128425800,INTC
2025-04-14 00:00:00-04:00,20.59000015258789,21.049999237060547,19.979999542236328,20.309999465942383,101964400,INTC
2025-03-03 00:00:00-05:00,673.0811570323929,680.6444353602695,650.2614937084818,654.4677124023438,10843800,META
2025-03-04 00:00:00-05:00,644.9362031172728,649.1724243402481,623.0956495401799,639.4310913085938,21495200,META
2025-03-05 00:00:00-05:00,640.4302542191028,658.9138106981253,637.09319610967,655.886474609375,13770000,META
2025-03-06 00:00:00-05:00,647.4239932814962,649.9817152601623,623.5552144493282,627.371826171875,13446500,META
2025-03-07 00:00:00-05:00,624.8141005363861,634.2257099756501,600.0761000698269,625.1038208007812,21375700,META
2025-03-10 00:00:00-04:00,607.5294919896663,609.5676566741505,586.3483245399041,597.4584350585938,21999900,META
2025-03-11 00:00:00-04:00,594.5210719524441,614.3834063038594,592.8026300616355,605.171630859375,17401500,META
2025-03-12 00:00:00-04:00,629.3401130606143,632.7670568528157,608.8083309497569,619.00927734375,15747000,META
2025-03-13 00:00:00-04:00,619.6986550441117,619.9484328172048,585.988656544404,590.114990234375,16480300,META
2025-03-14 00:00:00-04:00,602.7999877929688,608.8599853515625,594.780029296875,607.5999755859375,12364500,META
2025-03-17 00:00:00-04:00,607.4600219726562,613.0999755859375,598.0,604.9000244140625,15473900,META
2025-03-18 00:00:00-04:00,600.0499877929688,600.25,574.6599731445312,582.3599853515625,20297700,META
2025-03-19 00:00:00-04:00,584.280029296875,592.3200073242188,574.77001953125,584.0599975585938,20537500,META
2025-03-20 00:00:00-04:00,582.760009765625,610.2000122070312,579.510009765625,586.0,24336500,META
2025-03-21 00:00:00-04:00,583.4199829101562,597.5399780273438,580.9500122070312,596.25,25015900,META
2025-03-24 00:00:00-04:00,614.969970703125,622.5399780273438,612.2000122070312,618.8499755859375,15741300,META
2025-03-25 00:00:00-04:00,626.760009765625,633.8800048828125,621.1799926757812,626.3099975585938,15312500,META
2025-03-26 00:00:00-04:00,624.8900146484375,626.75,606.6099853515625,610.97998046875,12609800,META
2025-03-27 00:00:00-04:00,602.0,614.25,600.0999755859375,602.5800170898438,10436500,META
2025-03-28 00:00:00-04:00,600.3099975585938,601.75,573.9199829101562,576.739990234375,17602800,META
2025-03-31 00:00:00-04:00,563.5,578.7000122070312,553.2999877929688,576.3599853515625,21124700,META
2025-04-01 00:00:00-04:00,570.8400268554688,589.9099731445312,570.0,586.0,12836600,META
2025-04-02 00:00:00-04:00,574.9099731445312,592.6599731445312,573.3599853515625,583.9299926757812,13470800,META
2025-04-03 00:00:00-04:00,546.219970703125,552.5599975585938,530.2999877929688,531.6199951171875,34777500,META
2025-04-04 00:00:00-04:00,506.6199951171875,518.0,494.2000122070313,504.7300109863281,38589800,META
2025-04-07 00:00:00-04:00,485.1000061035156,539.3699951171875,481.8999938964844,516.25,36606100,META
2025-04-08 00:00:00-04:00,543.25,547.4299926757812,502.8599853515625,510.4500122070313,28034200,META
2025-04-09 00:00:00-04:00,509.2699890136719,587.8900146484375,502.1099853515625,585.77001953125,39216600,META
2025-04-10 00:00:00-04:00,575.489990234375,581.2999877929688,535.2999877929688,546.2899780273438,28173500,META
2025-04-11 00:00:00-04:00,535.510009765625,547.4000244140625,528.5900268554688,543.5700073242188,17642300,META
2025-04-14 00:00:00-04:00,556.1699829101562,557.77001953125,528.280029296875,531.47998046875,14130900,META
2025-03-03 00:00:00-05:00,123.49864257535764,123.68861991301428,112.26967207329028,114.04950714111328,411381400,NVDA
2025-03-04 00:00:00-05:00,110.6398266732206,119.29902637351395,110.09987541363247,115.97933197021484,398163300,NVDA
2025-03-05 00:00:00-05:00,117.56918811598004,118.26912068620358,114.49947076595478,117.28921508789062,284337900,NVDA
2025-03-06 00:00:00-05:00,113.5195565422474,115.3393888375433,110.209863429875,110.55982971191406,321181900,NVDA
2025-03-07 00:00:00-05:00,111.2397716760376,113.46957000648337,107.5501084934214,112.6796417236328,341755500,NVDA
2025-03-10 00:00:00-04:00,109.88989097369002,111.83970852661248,105.45029700249104,106.97016143798828,366487400,NVDA
2025-03-11 00:00:00-04:00,106.98015850635034,112.22967568900776,104.76036144852146,108.75,354865700,NVDA
2025-03-12 00:00:00-04:00,114.12000274658205,116.76000213623048,112.87999725341795,115.73999786376952,323857500,NVDA
2025-03-13 00:00:00-04:00,117.02999877929688,117.76000213623048,113.79000091552734,115.58000183105467,299033100,NVDA
2025-03-14 00:00:00-04:00,118.61000061035156,121.87999725341795,118.1500015258789,121.66999816894533,277593500,NVDA
2025-03-17 00:00:00-04:00,122.73999786376952,122.88999938964844,118.02999877929688,119.52999877929688,255501500,NVDA
2025-03-18 00:00:00-04:00,118.0,119.0199966430664,114.54000091552734,115.43000030517578,299686900,NVDA
2025-03-19 00:00:00-04:00,117.2699966430664,120.4499969482422,115.68000030517578,117.5199966430664,273426200,NVDA
2025-03-20 00:00:00-04:00,116.5500030517578,120.1999969482422,116.47000122070312,118.52999877929688,248829700,NVDA
2025-03-21 00:00:00-04:00,116.94000244140624,117.98999786376952,115.41999816894533,117.6999969482422,266498500,NVDA
2025-03-24 00:00:00-04:00,119.87999725341795,122.22000122070312,119.33999633789062,121.41000366210938,228452500,NVDA
2025-03-25 00:00:00-04:00,120.5500030517578,121.29000091552734,118.91999816894533,120.69000244140624,167447200,NVDA
2025-03-26 00:00:00-04:00,118.7300033569336,118.83999633789062,112.70999908447266,113.76000213623048,293463300,NVDA
2025-03-27 00:00:00-04:00,111.3499984741211,114.4499969482422,110.66000366210938,111.43000030517578,236902100,NVDA
2025-03-28 00:00:00-04:00,111.48999786376952,112.87000274658205,109.06999969482422,109.66999816894533,229872500,NVDA
2025-03-31 00:00:00-04:00,105.12999725341795,110.95999908447266,103.6500015258789,108.37999725341795,299212700,NVDA
2025-04-01 00:00:00-04:00,108.5199966430664,110.1999969482422,106.47000122070312,110.1500015258789,222614000,NVDA
2025-04-02 00:00:00-04:00,107.29000091552734,111.9800033569336,106.79000091552734,110.41999816894533,220601200,NVDA
2025-04-03 00:00:00-04:00,103.51000213623048,105.62999725341795,101.5999984741211,101.8000030517578,338769400,NVDA
2025-04-04 00:00:00-04:00,98.91000366210938,100.12999725341795,92.11000061035156,94.30999755859376,532273800,NVDA
2025-04-07 00:00:00-04:00,87.45999908447266,101.75,86.62000274658203,97.63999938964844,611041300,NVDA
2025-04-08 00:00:00-04:00,103.80999755859376,105.8499984741211,94.45999908447266,96.3000030517578,476243400,NVDA
2025-04-09 00:00:00-04:00,98.88999938964844,115.0999984741211,97.52999877929688,114.33000183105467,612918300,NVDA
2025-04-10 00:00:00-04:00,109.37000274658205,110.86000061035156,99.1500015258789,107.56999969482422,437812400,NVDA
2025-04-11 00:00:00-04:00,108.5,111.5500030517578,107.4800033569336,110.93000030517578,313417300,NVDA
2025-04-14 00:00:00-04:00,114.11000061035156,114.29000091552734,109.06999969482422,110.70999908447266,264705000,NVDA
2025-03-03 00:00:00-05:00,88.55000305175781,90.4800033569336,82.52999877929688,83.41999816894531,114573900,PLTR
2025-03-04 00:00:00-05:00,80.16000366210938,88.5,79.30000305175781,84.4000015258789,116800300,PLTR
2025-03-05 00:00:00-05:00,86.3499984741211,90.3000030517578,82.5,90.12999725341795,116053000,PLTR
2025-03-06 00:00:00-05:00,87.50499725341797,88.33999633789062,80.01000213623047,80.45999908447266,117340600,PLTR
2025-03-07 00:00:00-05:00,80.0250015258789,85.16000366210938,79.1500015258789,84.91000366210938,105377100,PLTR
2025-03-10 00:00:00-04:00,82.0,82.69000244140625,74.56999969482422,76.37999725341797,136843800,PLTR
2025-03-11 00:00:00-04:00,75.78500366210938,80.74500274658203,75.52999877929688,78.05000305175781,109351500,PLTR
2025-03-12 00:00:00-04:00,83.4800033569336,84.55000305175781,79.86000061035156,83.6500015258789,116525100,PLTR
2025-03-13 00:00:00-04:00,82.84500122070312,83.73999786376953,78.31999969482422,79.62000274658203,100927200,PLTR
2025-03-14 00:00:00-04:00,82.97000122070312,87.2699966430664,82.16000366210938,86.23999786376953,113985000,PLTR
2025-03-17 00:00:00-04:00,88.44000244140625,88.81999969482422,84.5,87.3499984741211,99348900,PLTR
2025-03-18 00:00:00-04:00,85.77999877929688,86.16999816894531,81.80000305175781,83.88999938964844,93236500,PLTR
2025-03-19 00:00:00-04:00,84.55000305175781,87.98999786376953,82.86000061035156,86.0999984741211,89797400,PLTR
2025-03-20 00:00:00-04:00,85.54000091552734,89.80000305175781,85.12000274658203,87.38999938964844,105547400,PLTR
2025-03-21 00:00:00-04:00,85.8499984741211,91.06999969482422,84.45999908447266,90.95999908447266,116748700,PLTR
2025-03-24 00:00:00-04:00,93.4000015258789,97.38999938964844,92.27999877929688,96.75,112164700,PLTR
2025-03-25 00:00:00-04:00,97.22000122070312,98.16999816894533,95.08000183105467,96.5,78015300,PLTR
2025-03-26 00:00:00-04:00,96.29000091552734,97.3000030517578,90.81999969482422,92.27999877929688,81428600,PLTR
2025-03-27 00:00:00-04:00,91.01499938964844,93.6500015258789,89.66999816894531,90.08999633789062,82823000,PLTR
2025-03-28 00:00:00-04:00,89.33999633789062,89.37999725341797,84.0999984741211,85.8499984741211,91091700,PLTR
2025-03-31 00:00:00-04:00,80.0,84.6500015258789,78.75,84.4000015258789,108092900,PLTR
2025-04-01 00:00:00-04:00,83.88999938964844,85.27999877929688,81.81999969482422,84.68000030517578,78980700,PLTR
2025-04-02 00:00:00-04:00,82.4000015258789,88.40499877929688,82.30000305175781,87.44999694824219,96563100,PLTR
2025-04-03 00:00:00-04:00,81.25,85.68000030517578,81.01000213623047,83.5999984741211,93878200,PLTR
2025-04-04 00:00:00-04:00,80.06999969482422,80.9800033569336,71.93000030517578,74.01000213623047,147323200,PLTR
2025-04-07 00:00:00-04:00,66.6500015258789,81.80000305175781,66.12000274658203,77.83999633789062,169083700,PLTR
2025-04-08 00:00:00-04:00,83.29000091552734,86.11399841308594,75.22000122070312,77.31999969482422,135345600,PLTR
2025-04-09 00:00:00-04:00,78.19000244140625,93.33000183105467,77.2699966430664,92.01000213623048,187244300,PLTR
2025-04-10 00:00:00-04:00,88.4000015258789,90.77999877929688,84.13999938964844,88.58999633789062,124448200,PLTR
2025-04-11 00:00:00-04:00,87.9800033569336,89.55000305175781,85.47000122070312,88.55000305175781,95130700,PLTR
2025-04-14 00:00:00-04:00,95.8000030517578,97.33000183105467,91.45999908447266,92.62000274658205,122836900,PLTR
2025-03-03 00:00:00-05:00,300.3399963378906,303.94000244140625,277.29998779296875,284.6499938964844,115551400,TSLA
2025-03-04 00:00:00-05:00,270.92999267578125,284.3500061035156,261.8399963378906,272.0400085449219,126706600,TSLA
2025-03-05 00:00:00-05:00,272.9200134277344,279.54998779296875,267.7099914550781,279.1000061035156,94042900,TSLA
2025-03-06 00:00:00-05:00,272.05999755859375,272.6499938964844,260.0199890136719,263.45001220703125,98451600,TSLA
2025-03-07 00:00:00-05:00,259.32000732421875,266.25,250.72999572753903,262.6700134277344,102369600,TSLA
2025-03-10 00:00:00-04:00,252.5399932861328,253.3699951171875,220.0,222.1499938964844,189076900,TSLA
2025-03-11 00:00:00-04:00,225.30999755859375,237.05999755859375,217.02000427246097,230.5800018310547,174896400,TSLA
2025-03-12 00:00:00-04:00,247.22000122070312,251.83999633789065,241.1000061035156,248.08999633789065,142215700,TSLA
2025-03-13 00:00:00-04:00,248.1300048828125,248.2899932861328,232.6000061035156,240.67999267578125,114813500,TSLA
2025-03-14 00:00:00-04:00,247.30999755859375,251.5800018310547,240.72999572753903,249.97999572753903,100242300,TSLA
2025-03-17 00:00:00-04:00,245.05999755859375,245.3999938964844,232.8000030517578,238.0099945068359,111900600,TSLA
2025-03-18 00:00:00-04:00,228.16000366210935,230.1000061035156,222.27999877929688,225.30999755859375,111477600,TSLA
2025-03-19 00:00:00-04:00,231.61000061035156,241.41000366210935,229.1999969482422,235.86000061035156,111993800,TSLA
2025-03-20 00:00:00-04:00,233.3500061035156,238.0,230.0500030517578,236.2599945068359,99028300,TSLA
2025-03-21 00:00:00-04:00,234.9900054931641,249.52000427246097,234.5500030517578,248.7100067138672,132728700,TSLA
2025-03-24 00:00:00-04:00,258.0799865722656,278.6400146484375,256.3299865722656,278.3900146484375,169079900,TSLA
2025-03-25 00:00:00-04:00,283.6000061035156,288.20001220703125,271.2799987792969,288.1400146484375,150361500,TSLA
2025-03-26 00:00:00-04:00,282.6600036621094,284.8999938964844,266.510009765625,272.05999755859375,153629800,TSLA
2025-03-27 00:00:00-04:00,272.4800109863281,291.8500061035156,271.82000732421875,273.1300048828125,162572100,TSLA
2025-03-28 00:00:00-04:00,275.5799865722656,276.1000061035156,260.57000732421875,263.54998779296875,123809400,TSLA
2025-03-31 00:00:00-04:00,249.30999755859375,260.55999755859375,243.36000061035156,259.1600036621094,134008900,TSLA
2025-04-01 00:00:00-04:00,263.79998779296875,277.45001220703125,259.25,268.4599914550781,146486900,TSLA
2025-04-02 00:00:00-04:00,254.6000061035156,284.989990234375,251.27000427246097,282.760009765625,212787800,TSLA
2025-04-03 00:00:00-04:00,265.2900085449219,276.29998779296875,261.510009765625,267.2799987792969,136174300,TSLA
2025-04-04 00:00:00-04:00,255.3800048828125,261.0,236.0,239.42999267578125,181229400,TSLA
2025-04-07 00:00:00-04:00,223.77999877929688,252.0,214.25,233.2899932861328,183453800,TSLA
2025-04-08 00:00:00-04:00,245.0,250.44000244140625,217.8000030517578,221.86000061035156,171603500,TSLA
2025-04-09 00:00:00-04:00,224.69000244140625,274.69000244140625,223.8800048828125,272.20001220703125,219433400,TSLA
2025-04-10 00:00:00-04:00,260.0,262.489990234375,239.3300018310547,252.3999938964844,181722600,TSLA
2025-04-11 00:00:00-04:00,251.83999633789065,257.739990234375,241.36000061035156,252.30999755859375,128948100,TSLA
2025-04-14 00:00:00-04:00,258.3599853515625,261.79998779296875,245.92999267578125,252.3500061035156,100135200,TSLA
